Invoice_Id,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5%,Sales,Date,Payment,Cogs,Gross_Income,Rating,Year,Month,Day,Satisfied
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,Credit Card,454.8,22.74,4.8,2019,3,1,Not Satisfied
470-31-3286,Cairo,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,Credit Card,44.46,2.223,8.7,2019,3,1,Satisfied
878-30-2331,Giza,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,Credit Card,545.5,27.275,7.1,2019,3,2,Satisfied
825-94-5922,Cairo,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,Ewallet,50.62,2.531,7.2,2019,3,2,Satisfied
725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,Cash,599.2,29.96,5.3,2019,3,2,Not Satisfied
640-48-5028,Cairo,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,Cash,795.51,39.7755,6.3,2019,3,2,Not Satisfied
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,Ewallet,517.86,25.893,4.1,2019,3,2,Not Satisfied
576-31-4774,Cairo,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,Ewallet,220.23,11.0115,4.0,2019,3,2,Not Satisfied
303-96-2227,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,Ewallet,973.8,48.69,4.4,2019,3,2,Not Satisfied
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,Ewallet,266.08,13.304,6.9,2019,3,2,Not Satisfied
883-17-4236,Giza,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.219,2019-03-02,Credit Card,28.78,1.439,7.2,2019,3,2,Satisfied
346-84-3103,Cairo,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,69.405,2019-03-02,Cash,66.1,3.305,4.3,2019,3,2,Not Satisfied
817-69-8206,Cairo,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,2019-03-02,Credit Card,897.57,44.8785,6.5,2019,3,2,Not Satisfied
860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,Credit Card,78.94,3.947,5.0,2019,3,2,Not Satisfied
636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,Ewallet,78.78,3.939,6.3,2019,3,2,Not Satisfied
565-67-6697,Cairo,Mandalay,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,2019-03-02,Cash,243.0,12.15,4.8,2019,3,2,Not Satisfied
549-59-1358,Alex,Yangon,Member,Female,Sports and travel,88.63,3,13.2945,279.1845,2019-03-02,Ewallet,265.89,13.2945,6.0,2019,3,2,Not Satisfied
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,Credit Card,76.54,3.827,5.8,2019,3,2,Not Satisfied
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,Credit Card,462.45,23.1225,8.6,2019,3,2,Satisfied
225-98-1496,Giza,Naypyitaw,Member,Female,Fashion accessories,27.02,3,4.053,85.113,2019-03-02,Credit Card,81.06,4.053,7.1,2019,3,2,Satisfied
305-14-0245,Cairo,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,2019-03-03,Ewallet,755.92,37.796,7.5,2019,3,3,Satisfied
568-88-3448,Alex,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,Ewallet,25.0,1.25,5.5,2019,3,3,Not Satisfied
777-82-7220,Cairo,Mandalay,Member,Female,Home and lifestyle,30.12,8,12.048,253.008,2019-03-03,Cash,240.96,12.048,7.7,2019,3,3,Satisfied
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,Credit Card,279.18,13.959,4.3,2019,3,3,Not Satisfied
175-54-2529,Alex,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,2019-03-03,Credit Card,177.36,8.868,9.6,2019,3,3,Satisfied
234-03-4040,Cairo,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,Credit Card,730.5,36.525,8.7,2019,3,3,Satisfied
733-33-4967,Giza,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,2019-03-03,Cash,166.8,8.34,6.3,2019,3,3,Not Satisfied
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,Ewallet,241.6,12.08,5.1,2019,3,3,Not Satisfied
211-05-0490,Giza,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,2019-03-03,Cash,259.6,12.98,7.5,2019,3,3,Satisfied
861-77-0145,Giza,Naypyitaw,Member,Female,Electronic accessories,81.97,10,40.985,860.685,2019-03-03,Cash,819.7,40.985,9.2,2019,3,3,Satisfied
651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,Credit Card,46.41,2.3205,4.0,2019,3,3,Not Satisfied
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,Cash,352.08,17.604,8.8,2019,3,3,Satisfied
631-41-3108,Alex,Yangon,Normal,Female,Home and lifestyle,46.33,7,16.2155,340.5255,2019-03-03,Credit Card,324.31,16.2155,7.4,2019,3,3,Satisfied
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,Credit Card,202.65,10.1325,6.0,2019,3,3,Not Satisfied
667-92-0055,Alex,Yangon,Member,Male,Health and beauty,99.83,6,29.949,628.929,2019-03-04,Ewallet,598.98,29.949,8.5,2019,3,4,Satisfied
346-12-3257,Cairo,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,181.818,2019-03-04,Cash,173.16,8.658,8.0,2019,3,4,Satisfied
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,Ewallet,299.7,14.985,7.2,2019,3,4,Satisfied
227-50-3718,Alex,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,Cash,73.1,3.655,4.4,2019,3,4,Not Satisfied
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,Cash,206.13,10.3065,8.7,2019,3,4,Satisfied
320-49-6392,Giza,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,2019-03-04,Cash,30.24,1.512,8.4,2019,3,4,Satisfied
221-25-5073,Alex,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,Cash,298.64,14.932,8.5,2019,3,4,Satisfied
256-08-8343,Alex,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,2019-03-04,Ewallet,226.12,11.306,5.5,2019,3,4,Not Satisfied
228-96-1411,Giza,Naypyitaw,Member,Female,Food and beverages,98.7,8,39.48,829.08,2019-03-04,Cash,789.6,39.48,7.6,2019,3,4,Satisfied
586-25-0848,Alex,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,2019-03-04,Credit Card,86.38,4.319,6.7,2019,3,4,Not Satisfied
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,Cash,440.64,22.032,8.0,2019,3,4,Satisfied
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,Cash,486.3,24.315,8.8,2019,3,4,Satisfied
433-75-6987,Cairo,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,2019-03-05,Ewallet,391.79,19.5895,8.9,2019,3,5,Satisfied
608-04-3797,Cairo,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,Ewallet,202.56,10.128,8.7,2019,3,5,Satisfied
793-10-3222,Cairo,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.678,2019-03-05,Credit Card,246.36,12.318,8.3,2019,3,5,Satisfied
174-64-0215,Cairo,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,Credit Card,697.4,34.87,8.9,2019,3,5,Satisfied
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,54.795,8,38.184,801.864,2019-03-05,Ewallet,763.68,38.184,4.7,2019,3,5,Not Satisfied
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,Ewallet,234.93,11.7465,5.4,2019,3,5,Not Satisfied
755-12-3214,Giza,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.155,2019-03-05,Credit Card,221.1,11.055,8.6,2019,3,5,Satisfied
848-42-2560,Alex,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,2019-03-05,Cash,163.82,8.191,7.8,2019,3,5,Satisfied
371-85-5789,Cairo,Mandalay,Member,Female,Health and beauty,87.98,3,13.197,277.137,2019-03-05,Ewallet,263.94,13.197,5.1,2019,3,5,Not Satisfied
829-49-1914,Giza,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.155,822.255,2019-03-05,Ewallet,783.1,39.155,6.6,2019,3,5,Not Satisfied
730-50-9884,Giza,Naypyitaw,Member,Female,Sports and travel,83.06,7,29.071,610.491,2019-03-05,Ewallet,581.42,29.071,4.0,2019,3,5,Not Satisfied
733-01-9107,Cairo,Mandalay,Member,Female,Home and lifestyle,82.7,6,24.81,253.512,2019-03-05,Cash,496.2,24.81,7.4,2019,3,5,Satisfied
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,Credit Card,457.17,22.8585,4.2,2019,3,5,Not Satisfied
291-32-1427,Cairo,Mandalay,Member,Female,Fashion accessories,21.94,5,5.485,115.185,2019-03-05,Ewallet,109.7,5.485,5.3,2019,3,5,Not Satisfied
895-66-0685,Cairo,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,2019-03-05,Ewallet,54.24,2.712,8.0,2019,3,5,Satisfied
148-82-2527,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,Credit Card,121.2,6.06,8.4,2019,3,5,Satisfied
510-95-6347,Cairo,Mandalay,Member,Female,Food and beverages,48.52,3,7.278,253.512,2019-03-05,Ewallet,145.56,7.278,4.0,2019,3,5,Not Satisfied
199-75-8169,Alex,Yangon,Member,Female,Sports and travel,15.81,10,7.905,253.512,2019-03-06,Credit Card,158.1,7.905,8.6,2019,3,6,Satisfied
262-47-2794,Cairo,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,2019-03-06,Credit Card,574.88,28.744,6.2,2019,3,6,Not Satisfied
885-17-6250,Alex,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,2019-03-06,Ewallet,79.74,3.987,7.3,2019,3,6,Satisfied
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,Ewallet,335.88,16.794,5.1,2019,3,6,Not Satisfied
783-09-1637,Cairo,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,2019-03-06,Ewallet,337.15,16.8575,6.3,2019,3,6,Not Satisfied
468-01-2051,Cairo,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.288,2019-03-06,Ewallet,434.56,21.728,5.4,2019,3,6,Not Satisfied
523-38-0215,Giza,Naypyitaw,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,2019-03-06,Credit Card,37.0,1.85,7.9,2019,3,6,Satisfied
254-31-0042,Alex,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,2019-03-06,Credit Card,193.5,9.675,7.8,2019,3,6,Satisfied
802-70-5316,Alex,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,2019-03-06,Cash,552.78,27.639,8.3,2019,3,6,Satisfied
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,Cash,141.9,7.095,9.4,2019,3,6,Satisfied
883-69-1285,Cairo,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,Credit Card,99.84,4.992,7.0,2019,3,6,Satisfied
643-38-7867,Alex,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,Ewallet,97.94,4.897,6.9,2019,3,7,Not Satisfied
242-55-6721,Cairo,Mandalay,Member,Female,Home and lifestyle,16.16,2,1.616,33.936,2019-03-07,Ewallet,32.32,1.616,6.5,2019,3,7,Not Satisfied
821-07-3596,Giza,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,2019-03-07,Ewallet,65.8,3.29,5.6,2019,3,7,Not Satisfied
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,Cash,113.24,5.662,8.2,2019,3,7,Satisfied
307-85-2293,Cairo,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,2019-03-07,Ewallet,251.4,12.57,9.7,2019,3,7,Satisfied
423-64-4619,Alex,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,2019-03-07,Cash,139.95,6.9975,5.0,2019,3,7,Not Satisfied
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,Credit Card,133.26,6.663,8.6,2019,3,7,Satisfied
598-47-9715,Giza,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,Ewallet,336.28,16.814,4.4,2019,3,7,Not Satisfied
471-41-2823,Giza,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,2019-03-07,Ewallet,199.58,9.979,8.0,2019,3,7,Satisfied
364-33-8584,Cairo,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,Cash,88.15,4.4075,8.5,2019,3,8,Satisfied
632-90-0281,Giza,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,2019-03-08,Credit Card,375.5,18.775,9.3,2019,3,8,Satisfied
458-41-1477,Giza,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,2019-03-08,Credit Card,277.56,13.878,9.5,2019,3,8,Satisfied
483-71-1164,Giza,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,2019-03-08,Ewallet,487.8,24.39,5.3,2019,3,8,Not Satisfied
563-91-7120,Alex,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,2019-03-08,Cash,308.85,15.4425,6.7,2019,3,8,Not Satisfied
345-08-4992,Alex,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,Credit Card,203.94,10.197,7.7,2019,3,8,Satisfied
574-57-9721,Giza,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,Ewallet,86.54,4.327,5.7,2019,3,8,Not Satisfied
226-31-3081,Giza,Naypyitaw,Normal,Female,Electronic accessories,15.28,5,3.82,80.22,2019-03-08,Cash,76.4,3.82,9.6,2019,3,8,Satisfied
594-34-4444,Alex,Yangon,Member,Female,Electronic accessories,97.16,1,4.858,253.512,2019-03-08,Ewallet,97.16,4.858,7.2,2019,3,8,Satisfied
549-96-4200,Giza,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,Ewallet,68.16,3.408,7.0,2019,3,8,Satisfied
325-77-6186,Alex,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,Ewallet,906.5,45.325,7.3,2019,3,8,Satisfied
219-22-9386,Cairo,Mandalay,Member,Female,Sports and travel,99.96,9,44.982,944.622,2019-03-09,Credit Card,899.64,44.982,4.2,2019,3,9,Not Satisfied
157-13-5295,Alex,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,2019-03-09,Ewallet,519.4,25.97,6.5,2019,3,9,Not Satisfied
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,54.795,8,38.916,817.236,2019-03-09,Credit Card,778.32,38.916,6.2,2019,3,9,Not Satisfied
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,Ewallet,121.74,6.087,8.7,2019,3,9,Satisfied
268-27-6179,Cairo,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,474.348,2019-03-09,Ewallet,451.76,22.588,7.3,2019,3,9,Satisfied
489-64-4354,Giza,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,Cash,16.28,0.814,5.0,2019,3,9,Not Satisfied
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,Cash,890.73,44.5365,6.7,2019,3,9,Not Satisfied
841-35-6630,Giza,Naypyitaw,Member,Female,Electronic accessories,75.91,6,22.773,253.512,2019-03-09,Cash,455.46,22.773,8.7,2019,3,9,Satisfied
616-87-0016,Cairo,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,Credit Card,668.78,33.439,9.6,2019,3,9,Satisfied
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,Credit Card,206.84,10.342,9.8,2019,3,9,Satisfied
132-32-9879,Cairo,Mandalay,Member,Female,Electronic accessories,93.96,4,18.792,394.632,2019-03-09,Cash,375.84,18.792,9.5,2019,3,9,Satisfied
360-39-5055,Giza,Naypyitaw,Member,Female,Sports and travel,48.91,5,12.2275,256.7775,2019-03-09,Cash,244.55,12.2275,6.6,2019,3,9,Not Satisfied
815-11-1168,Alex,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.845,2019-03-09,Cash,498.9,24.945,5.4,2019,3,9,Not Satisfied
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,Cash,365.26,18.263,9.3,2019,3,9,Satisfied
308-47-4913,Alex,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,2019-03-09,Credit Card,522.6,26.13,6.2,2019,3,9,Not Satisfied
696-90-2548,Alex,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,2019-03-10,Ewallet,77.52,3.876,6.6,2019,3,10,Not Satisfied
668-90-8900,Alex,Yangon,Member,Female,Home and lifestyle,93.69,7,32.7915,688.6215,2019-03-10,Credit Card,655.83,32.7915,4.5,2019,3,10,Not Satisfied
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,Credit Card,25.45,1.2725,5.1,2019,3,10,Not Satisfied
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,Ewallet,116.06,5.803,8.8,2019,3,10,Satisfied
129-29-8530,Alex,Yangon,Member,Female,Sports and travel,62.62,5,15.655,328.755,2019-03-10,Ewallet,313.1,15.655,7.0,2019,3,10,Satisfied
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,Credit Card,819.5,40.975,6.0,2019,3,10,Not Satisfied
596-42-3999,Cairo,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,2019-03-10,Credit Card,127.54,6.377,6.6,2019,3,10,Not Satisfied
790-29-1172,Cairo,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.621,2019-03-10,Credit Card,172.02,8.601,7.9,2019,3,10,Satisfied
189-17-4241,Alex,Yangon,Member,Female,Fashion accessories,87.67,2,8.767,184.107,2019-03-10,Credit Card,175.34,8.767,7.7,2019,3,10,Satisfied
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,Credit Card,322.11,16.1055,5.1,2019,3,10,Not Satisfied
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,Ewallet,70.91,3.5455,8.3,2019,3,10,Satisfied
453-12-7053,Giza,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,Credit Card,137.22,6.861,6.5,2019,3,10,Not Satisfied
448-81-5016,Alex,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,2019-03-11,Credit Card,119.54,5.977,5.8,2019,3,11,Not Satisfied
689-16-9784,Giza,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,2019-03-11,Cash,280.62,14.031,6.0,2019,3,11,Not Satisfied
892-05-6689,Alex,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,Ewallet,141.6,7.08,6.2,2019,3,11,Not Satisfied
584-86-7256,Giza,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,2019-03-11,Credit Card,241.92,12.096,7.3,2019,3,11,Satisfied
656-95-9349,Alex,Yangon,Member,Female,Health and beauty,68.93,7,24.1255,506.6355,2019-03-11,Credit Card,482.51,24.1255,4.6,2019,3,11,Not Satisfied
214-30-2776,Cairo,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,Credit Card,172.45,8.6225,9.0,2019,3,11,Satisfied
704-20-4138,Giza,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,2019-03-11,Credit Card,207.69,10.3845,8.1,2019,3,11,Satisfied
891-58-8335,Cairo,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,2019-03-11,Cash,207.27,10.3635,6.5,2019,3,11,Not Satisfied
319-50-3348,Cairo,Mandalay,Member,Female,Home and lifestyle,40.3,2,4.03,84.63,2019-03-11,Ewallet,80.6,4.03,4.4,2019,3,11,Not Satisfied
721-86-6247,Alex,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,2019-03-11,Ewallet,507.36,25.368,7.4,2019,3,11,Satisfied
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,Cash,378.68,18.934,6.8,2019,3,11,Not Satisfied
152-08-9985,Cairo,Mandalay,Member,Female,Health and beauty,64.36,9,28.962,608.202,2019-03-12,Credit Card,579.24,28.962,8.6,2019,3,12,Satisfied
427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,Ewallet,285.11,14.2555,5.4,2019,3,12,Not Satisfied
253-12-6086,Alex,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,2019-03-12,Credit Card,688.8,34.44,8.7,2019,3,12,Satisfied
699-01-4164,Giza,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,2019-03-12,Credit Card,166.0,8.3,8.2,2019,3,12,Satisfied
120-06-4233,Giza,Naypyitaw,Member,Female,Electronic accessories,30.61,6,9.183,253.512,2019-03-12,Cash,183.66,9.183,9.3,2019,3,12,Satisfied
651-61-0874,Giza,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,2019-03-12,Credit Card,184.88,9.244,6.2,2019,3,12,Not Satisfied
276-54-0879,Cairo,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.508,2019-03-12,Ewallet,390.96,19.548,6.4,2019,3,12,Not Satisfied
565-17-3836,Alex,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.214,2019-03-12,Cash,190.68,9.534,9.1,2019,3,12,Satisfied
573-10-3877,Cairo,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,2019-03-12,Credit Card,39.01,1.9505,4.7,2019,3,12,Not Satisfied
719-76-3868,Giza,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,2019-03-12,Cash,377.04,18.852,8.6,2019,3,12,Satisfied
545-46-3100,Cairo,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,2019-03-12,Credit Card,31.77,1.5885,8.7,2019,3,12,Satisfied
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,Ewallet,385.28,19.264,5.2,2019,3,12,Not Satisfied
336-78-2147,Giza,Naypyitaw,Member,Female,Home and lifestyle,63.91,8,25.564,536.844,2019-03-13,Credit Card,511.28,25.564,4.6,2019,3,13,Not Satisfied
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,Cash,145.76,7.288,6.1,2019,3,13,Not Satisfied
686-41-0932,Cairo,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,Ewallet,69.4,3.47,8.2,2019,3,13,Satisfied
655-85-5130,Cairo,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,2019-03-13,Cash,153.2,7.66,5.7,2019,3,13,Not Satisfied
584-66-4073,Giza,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,Ewallet,56.5,2.825,9.6,2019,3,13,Satisfied
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,Ewallet,97.52,4.876,6.8,2019,3,13,Not Satisfied
316-01-3952,Alex,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,2019-03-13,Ewallet,271.35,13.5675,4.6,2019,3,13,Not Satisfied
877-22-3308,Alex,Yangon,Member,Female,Health and beauty,15.87,10,7.935,253.512,2019-03-13,Cash,158.7,7.935,5.8,2019,3,13,Not Satisfied
585-03-5943,Cairo,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.155,2019-03-13,Ewallet,181.1,9.055,5.9,2019,3,13,Not Satisfied
101-17-6199,Alex,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,2019-03-13,Credit Card,320.53,16.0265,7.0,2019,3,13,Satisfied
457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,Ewallet,211.32,10.566,6.5,2019,3,14,Not Satisfied
808-65-0703,Giza,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,2019-03-14,Credit Card,141.88,7.094,6.9,2019,3,14,Not Satisfied
442-48-3607,Alex,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,2019-03-14,Credit Card,46.96,2.348,7.9,2019,3,14,Satisfied
499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,Ewallet,425.68,21.284,5.0,2019,3,14,Not Satisfied
628-90-8624,Cairo,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,Cash,825.8,41.29,5.0,2019,3,14,Not Satisfied
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,Ewallet,877.32,43.866,7.4,2019,3,14,Satisfied
210-30-7976,Cairo,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,Ewallet,89.28,4.464,4.1,2019,3,14,Not Satisfied
189-52-0236,Alex,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,Cash,696.85,34.8425,7.6,2019,3,14,Satisfied
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,Ewallet,775.6,38.78,6.9,2019,3,14,Not Satisfied
